Year,Province,District,Month,ATMs_Number
2023,Cabo Delgado,Ancuabe,Janeiro,1.0
2023,Cabo Delgado,Ancuabe,Fevereiro,1.0
2023,Cabo Delgado,Ancuabe,Março,1.0
2023,Cabo Delgado,Ancuabe,Abril,1.0
2023,Cabo Delgado,Ancuabe,Junho,1.0
2023,Cabo Delgado,Nangade,Agosto,0.0
2023,Cabo Delgado,Nangade,Setembro,0.0
2023,Cabo Delgado,Mecufi,Setembro,1.0
2023,Niassa,Mecula,Janeiro,2.0
2023,Niassa,Mecanhelas,Outubro,3.0
2023,Niassa,Maúa,Abril,2.0
2023,Niassa,Mecula,Março,2.0
2023,Niassa,Mecula,Abril,2.0
2023,Niassa,Mecula,Maio,2.0
2023,Niassa,Mecula,Junho,2.0
2023,Niassa,Mecula,Julho,2.0
2023,Niassa,Mecula,Agosto,2.0
2023,Niassa,Mecula,Setembro,2.0
2023,Niassa,Mecula,Outubro,2.0
2023,Niassa,Mecula,Novembro,2.0
2023,Niassa,Mecula,Dezembro,2.0
2023,Niassa,Metarica,Janeiro,0.0
2023,Niassa,Metarica,Fevereiro,0.0
2023,Niassa,Metarica,Março,0.0
2023,Niassa,Metarica,Abril,0.0
2023,Niassa,Metarica,Maio,0.0
2023,Niassa,Metarica,Junho,0.0
2023,Niassa,Metarica,Julho,0.0
2023,Niassa,Metarica,Agosto,0.0
2023,Niassa,Metarica,Setembro,0.0
2023,Niassa,Metarica,Outubro,0.0
2023,Niassa,Metarica,Novembro,0.0
2023,Niassa,Metarica,Dezembro,0.0
2023,Niassa,Mecanhelas,Novembro,3.0
2023,Niassa,Nipepe,Outubro,1.0
2023,Niassa,Muembe,Janeiro,0.0
2023,Niassa,Mecanhelas,Agosto,3.0
2023,Niassa,Muembe,Fevereiro,0.0
2023,Niassa,Maúa,Julho,2.0
2023,Niassa,Maúa,Outubro,2.0
2023,Niassa,Maúa,Novembro,2.0
2023,Niassa,Maúa,Dezembro,2.0
2023,Niassa,Mavago,Janeiro,2.0
2023,Niassa,Mavago,Fevereiro,2.0
2023,Niassa,Mavago,Março,2.0
2023,Niassa,Mavago,Abril,2.0
2023,Niassa,Mavago,Maio,2.0
2023,Niassa,Mavago,Junho,2.0
2023,Niassa,Mavago,Julho,2.0
2023,Niassa,Mavago,Agosto,2.0
2023,Niassa,Mavago,Setembro,2.0
2023,Niassa,Mavago,Outubro,2.0
2023,Niassa,Mavago,Novembro,2.0
2023,Niassa,Mavago,Dezembro,2.0
2023,Niassa,Mecanhelas,Janeiro,3.0
2023,Niassa,Mecanhelas,Fevereiro,9.0
2023,Niassa,Mecanhelas,Março,3.0
2023,Niassa,Mecanhelas,Abril,3.0
2023,Niassa,Mecanhelas,Maio,3.0
2023,Niassa,Mecanhelas,Junho,3.0
2023,Niassa,Mecanhelas,Julho,3.0
2023,Niassa,Mecanhelas,Setembro,3.0
2023,Niassa,Maúa,Junho,2.0
2023,Niassa,Maúa,Agosto,2.0
2023,Niassa,Maúa,Março,2.0
2023,Niassa,Muembe,Abril,0.0
2023,Niassa,Nipepe,Novembro,1.0
2023,Niassa,Chimbunhila,Janeiro,0.0
2023,Niassa,Maúa,Maio,2.0
2023,Niassa,Sanga,Fevereiro,0.0
2023,Niassa,Sanga,Março,0.0
2023,Niassa,Sanga,Abril,0.0
2023,Niassa,Sanga,Maio,0.0
2023,Niassa,Sanga,Junho,0.0
2023,Niassa,Sanga,Julho,0.0
2023,Niassa,Sanga,Agosto,0.0
2023,Niassa,Sanga,Setembro,0.0
2023,Niassa,Sanga,Outubro,0.0
2023,Niassa,Sanga,Novembro,0.0
2023,Niassa,Sanga,Dezembro,0.0
2023,Niassa,Sanga,Janeiro,0.0
2023,Niassa,Chimbunhila,Fevereiro,0.0
2023,Niassa,Chimbunhila,Julho,0.0
2023,Niassa,Muembe,Março,0.0
2023,Niassa,Nipepe,Setembro,1.0
2023,Niassa,Chimbunhila,Outubro,1.0
2023,Niassa,Chimbunhila,Agosto,1.0
2023,Niassa,Chimbunhila,Setembro,1.0
2023,Niassa,Chimbunhila,Junho,0.0
2023,Niassa,Chimbunhila,Maio,0.0
2023,Niassa,Chimbunhila,Abril,0.0
2023,Niassa,Chimbunhila,Março,0.0
2023,Niassa,Nipepe,Agosto,1.0
2023,Niassa,Maúa,Setembro,2.0
2023,Niassa,N´gauma,Maio,0.0
2023,Niassa,Nipepe,Dezembro,1.0
2023,Niassa,Nipepe,Junho,1.0
2023,Niassa,Muembe,Junho,0.0
2023,Niassa,Muembe,Julho,1.0
2023,Niassa,Muembe,Agosto,1.0
2023,Niassa,Muembe,Setembro,1.0
2023,Niassa,Muembe,Outubro,1.0
2023,Niassa,Muembe,Novembro,1.0
2023,Niassa,Muembe,Dezembro,1.0
2023,Niassa,N´gauma,Janeiro,0.0
2023,Niassa,N´gauma,Fevereiro,6.0
2023,Niassa,N´gauma,Março,0.0
2023,Niassa,N´gauma,Abril,0.0
2023,Niassa,N´gauma,Junho,0.0
2023,Niassa,N´gauma,Julho,0.0
2023,Niassa,N´gauma,Agosto,0.0
2023,Niassa,N´gauma,Setembro,0.0
2023,Niassa,N´gauma,Outubro,0.0
2023,Niassa,N´gauma,Novembro,0.0
2023,Niassa,N´gauma,Dezembro,0.0
2023,Niassa,Nipepe,Janeiro,1.0
2023,Niassa,Nipepe,Fevereiro,1.0
2023,Niassa,Nipepe,Março,1.0
2023,Niassa,Nipepe,Abril,1.0
2023,Niassa,Nipepe,Maio,1.0
2023,Niassa,Nipepe,Julho,1.0
2023,Niassa,Muembe,Maio,0.0
2023,Zambézia,Cidade de Quelimane,Junho,48.0
2023,Cabo Delgado,Quissanga,Abril,0.0
2023,Niassa,Manjune,Novembro,1.0
2023,Cabo Delgado,Pemba-Metuge,Novembro,2.0
2023,Cabo Delgado,Quissanga,Janeiro,0.0
2023,Cabo Delgado,Quissanga,Maio,0.0
2023,Cabo Delgado,Quissanga,Junho,0.0
2023,Cabo Delgado,Quissanga,Julho,0.0
2023,Cabo Delgado,Quissanga,Agosto,0.0
2023,Cabo Delgado,Quissanga,Setembro,0.0
2023,Cabo Delgado,Quissanga,Outubro,0.0
2023,Cabo Delgado,Quissanga,Novembro,0.0
2023,Cabo Delgado,Quissanga,Dezembro,0.0
2023,Niassa,Cidade de Lichinga,Janeiro,28.0
2023,Niassa,Cidade de Lichinga,Fevereiro,29.0
2023,Niassa,Cidade de Lichinga,Março,29.0
2023,Niassa,Cidade de Lichinga,Abril,29.0
2023,Niassa,Cidade de Lichinga,Maio,28.0
2023,Niassa,Cidade de Lichinga,Junho,30.0
2023,Niassa,Cidade de Lichinga,Julho,31.0
2023,Niassa,Cidade de Lichinga,Agosto,34.0
2023,Niassa,Cidade de Lichinga,Setembro,34.0
2023,Niassa,Cidade de Lichinga,Outubro,34.0
2023,Niassa,Cidade de Lichinga,Novembro,32.0
2023,Niassa,Cidade de Lichinga,Dezembro,33.0
2023,Niassa,Cuamba,Janeiro,16.0
2023,Niassa,Cuamba,Fevereiro,16.0
2023,Niassa,Cuamba,Março,16.0
2023,Cabo Delgado,Nangade,Outubro,0.0
2023,Cabo Delgado,Quissanga,Fevereiro,0.0
2023,Cabo Delgado,Nangade,Novembro,0.0
2023,Niassa,Cuamba,Maio,16.0
2023,Cabo Delgado,Palma,Dezembro,8.0
2023,Cabo Delgado,Nangade,Dezembro,0.0
2023,Cabo Delgado,Palma,Janeiro,6.0
2023,Cabo Delgado,Palma,Fevereiro,6.0
2023,Cabo Delgado,Palma,Março,6.0
2023,Cabo Delgado,Palma,Abril,6.0
2023,Cabo Delgado,Palma,Maio,6.0
2023,Cabo Delgado,Palma,Junho,6.0
2023,Cabo Delgado,Palma,Julho,5.0
2023,Cabo Delgado,Palma,Agosto,9.0
2023,Cabo Delgado,Palma,Setembro,9.0
2023,Cabo Delgado,Palma,Outubro,9.0
2023,Cabo Delgado,Palma,Novembro,8.0
2023,Cabo Delgado,Pemba-Metuge,Janeiro,2.0
2023,Cabo Delgado,Quissanga,Março,0.0
2023,Cabo Delgado,Pemba-Metuge,Fevereiro,2.0
2023,Cabo Delgado,Pemba-Metuge,Março,2.0
2023,Cabo Delgado,Pemba-Metuge,Abril,2.0
2023,Cabo Delgado,Pemba-Metuge,Maio,2.0
2023,Cabo Delgado,Pemba-Metuge,Junho,2.0
2023,Cabo Delgado,Pemba-Metuge,Julho,2.0
2023,Cabo Delgado,Pemba-Metuge,Agosto,2.0
2023,Cabo Delgado,Pemba-Metuge,Setembro,2.0
2023,Cabo Delgado,Pemba-Metuge,Outubro,2.0
2023,Cabo Delgado,Pemba-Metuge,Dezembro,2.0
2023,Niassa,Cuamba,Junho,16.0
2023,Niassa,Cuamba,Abril,16.0
2023,Niassa,Cuamba,Julho,16.0
2023,Niassa,Mandimba,Fevereiro,2.0
2023,Niassa,Manjune,Outubro,1.0
2023,Niassa,Mandimba,Maio,2.0
2023,Niassa,Mandimba,Junho,2.0
2023,Niassa,Mandimba,Julho,2.0
2023,Niassa,Mandimba,Agosto,2.0
2023,Niassa,Mandimba,Setembro,2.0
2023,Niassa,Mandimba,Outubro,2.0
2023,Niassa,Mandimba,Novembro,2.0
2023,Niassa,Mandimba,Dezembro,2.0
2023,Niassa,Marrupa,Janeiro,2.0
2023,Niassa,Marrupa,Fevereiro,2.0
2023,Niassa,Marrupa,Março,2.0
2023,Niassa,Marrupa,Abril,2.0
2023,Niassa,Marrupa,Maio,2.0
2023,Niassa,Marrupa,Junho,2.0
2023,Niassa,Marrupa,Julho,2.0
2023,Niassa,Marrupa,Agosto,2.0
2023,Niassa,Marrupa,Setembro,2.0
2023,Niassa,Marrupa,Outubro,2.0
2023,Niassa,Marrupa,Novembro,2.0
2023,Niassa,Marrupa,Dezembro,2.0
2023,Niassa,Maúa,Janeiro,2.0
2023,Niassa,Maúa,Fevereiro,2.0
2023,Niassa,Mandimba,Janeiro,2.0
2023,Niassa,Manjune,Dezembro,1.0
2023,Niassa,Mandimba,Abril,2.0
2023,Niassa,Cuamba,Agosto,16.0
2023,Niassa,Cuamba,Outubro,15.0
2023,Niassa,Mecula,Fevereiro,2.0
2023,Niassa,Mandimba,Março,2.0
2023,Niassa,Cuamba,Setembro,16.0
2023,Niassa,Cuamba,Novembro,16.0
2023,Niassa,Cuamba,Dezembro,16.0
2023,Niassa,Lago,Janeiro,3.0
2023,Niassa,Lago,Fevereiro,3.0
2023,Niassa,Lago,Março,3.0
2023,Niassa,Lago,Abril,3.0
2023,Niassa,Lago,Maio,3.0
2023,Niassa,Lago,Junho,3.0
2023,Niassa,Lago,Julho,3.0
2023,Nampula,Nacaroa,Maio,1.0
2023,Zambézia,Morrumbala,Setembro,2.0
2023,Niassa,Lago,Agosto,3.0
2023,Niassa,Lago,Novembro,3.0
2023,Niassa,Lago,Dezembro,3.0
2023,Niassa,Manjune,Janeiro,1.0
2023,Niassa,Manjune,Fevereiro,1.0
2023,Niassa,Manjune,Março,1.0
2023,Niassa,Manjune,Abril,1.0
2023,Niassa,Manjune,Maio,0.0
2023,Niassa,Manjune,Junho,1.0
2023,Niassa,Manjune,Julho,1.0
2023,Niassa,Manjune,Agosto,1.0
2023,Niassa,Manjune,Setembro,1.0
2023,Niassa,Lago,Setembro,3.0
2023,Niassa,Lago,Outubro,3.0
2023,Nampula,Mogovolas,Março,2.0
2023,Cabo Delgado,Mocimboa da Praia,Outubro,0.0
2023,Nampula,Monapo,Agosto,5.0
2023,Zambézia,Morrumbala,Maio,2.0
2023,Zambézia,Morrumbala,Dezembro,2.0
2023,Zambézia,Namacurra,Janeiro,2.0
2023,Zambézia,Namacurra,Fevereiro,2.0
2023,Zambézia,Namacurra,Março,2.0
2023,Zambézia,Namacurra,Abril,2.0
2023,Zambézia,Namacurra,Maio,2.0
2023,Zambézia,Namacurra,Junho,2.0
2023,Zambézia,Namacurra,Julho,2.0
2023,Zambézia,Namacurra,Agosto,2.0
2023,Zambézia,Namacurra,Setembro,2.0
2023,Zambézia,Namacurra,Outubro,2.0
2023,Zambézia,Namacurra,Novembro,2.0
2023,Zambézia,Namacurra,Dezembro,2.0
2023,Zambézia,Namarroi,Janeiro,0.0
2023,Zambézia,Namarroi,Fevereiro,0.0
2023,Zambézia,Namarroi,Março,0.0
2023,Zambézia,Namarroi,Abril,0.0
2023,Zambézia,Namarroi,Maio,0.0
2023,Zambézia,Namarroi,Junho,0.0
2023,Zambézia,Namarroi,Julho,0.0
2023,Zambézia,Namarroi,Agosto,0.0
2023,Zambézia,Namarroi,Setembro,0.0
2023,Zambézia,Morrumbala,Agosto,2.0
2023,Zambézia,Namarroi,Outubro,0.0
2023,Zambézia,Molumbo,Julho,2.0
2023,Zambézia,Morrumbala,Julho,2.0
2023,Zambézia,Mocuba,Abril,17.0
2023,Zambézia,Namarroi,Novembro,0.0
2023,Zambézia,Mocuba,Maio,17.0
2023,Zambézia,Mocuba,Julho,16.0
2023,Zambézia,Mocuba,Agosto,16.0
2023,Zambézia,Mocuba,Setembro,16.0
2023,Zambézia,Mocuba,Outubro,16.0
2023,Zambézia,Mocuba,Novembro,16.0
2023,Zambézia,Mocuba,Dezembro,16.0
2023,Zambézia,Mopeia,Janeiro,2.0
2023,Zambézia,Mopeia,Fevereiro,2.0
2023,Zambézia,Mopeia,Março,2.0
2023,Zambézia,Mopeia,Abril,2.0
2023,Zambézia,Mopeia,Maio,2.0
2023,Zambézia,Mopeia,Junho,2.0
2023,Zambézia,Mopeia,Julho,2.0
2023,Zambézia,Mopeia,Agosto,2.0
2023,Zambézia,Mopeia,Setembro,2.0
2023,Zambézia,Mopeia,Outubro,2.0
2023,Zambézia,Mopeia,Novembro,2.0
2023,Zambézia,Mopeia,Dezembro,2.0
2023,Zambézia,Morrumbala,Janeiro,2.0
2023,Zambézia,Morrumbala,Fevereiro,2.0
2023,Zambézia,Morrumbala,Março,2.0
2023,Zambézia,Morrumbala,Abril,2.0
2023,Zambézia,Morrumbala,Junho,2.0
2023,Zambézia,Mocuba,Março,17.0
2023,Zambézia,Mocuba,Junho,16.0
2023,Zambézia,Gurúè,Janeiro,7.0
2023,Zambézia,Nicoadala,Janeiro,3.0
2023,Zambézia,Milange,Dezembro,6.0
2023,Zambézia,Molumbo,Março,2.0
2023,Zambézia,Molumbo,Outubro,2.0
2023,Zambézia,Molumbo,Novembro,2.0
2023,Zambézia,Molumbo,Dezembro,2.0
2023,Zambézia,Mocubela,Janeiro,0.0
2023,Zambézia,Mocubela,Fevereiro,0.0
2023,Zambézia,Mocubela,Março,0.0
2023,Zambézia,Mocubela,Abril,0.0
2023,Zambézia,Mocubela,Maio,0.0
2023,Zambézia,Mocubela,Junho,0.0
2023,Zambézia,Mocubela,Julho,0.0
2023,Zambézia,Mocubela,Agosto,0.0
2023,Zambézia,Mocubela,Setembro,0.0
2023,Zambézia,Mocubela,Outubro,0.0
2023,Zambézia,Mocubela,Novembro,0.0
2023,Zambézia,Mocubela,Dezembro,0.0
2023,Zambézia,Mulevala,Janeiro,0.0
2023,Zambézia,Mulevala,Fevereiro,0.0
2023,Zambézia,Mulevala,Março,0.0
2023,Zambézia,Mulevala,Abril,0.0
2023,Zambézia,Mulevala,Maio,0.0
2023,Zambézia,Mulevala,Junho,0.0
2023,Zambézia,Mulevala,Julho,0.0
2023,Zambézia,Molumbo,Junho,2.0
2023,Zambézia,Namarroi,Dezembro,0.0
2023,Zambézia,Molumbo,Setembro,2.0
2023,Zambézia,Molumbo,Agosto,2.0
2023,Zambézia,Nicoadala,Fevereiro,3.0
2023,Zambézia,Mocuba,Fevereiro,17.0
2023,Zambézia,Nicoadala,Março,3.0
2023,Zambézia,Nicoadala,Maio,3.0
2023,Zambézia,Nicoadala,Junho,3.0
2023,Zambézia,Nicoadala,Julho,3.0
2023,Zambézia,Nicoadala,Agosto,3.0
2023,Zambézia,Nicoadala,Setembro,3.0
2023,Zambézia,Nicoadala,Outubro,3.0
2023,Zambézia,Nicoadala,Novembro,3.0
2023,Zambézia,Nicoadala,Dezembro,3.0
2023,Zambézia,Pebane,Janeiro,3.0
2023,Zambézia,Pebane,Fevereiro,3.0
2023,Zambézia,Pebane,Março,3.0
2023,Zambézia,Pebane,Abril,3.0
2023,Zambézia,Pebane,Maio,3.0
2023,Zambézia,Pebane,Junho,3.0
2023,Zambézia,Pebane,Julho,3.0
2023,Zambézia,Pebane,Agosto,3.0
2023,Zambézia,Pebane,Setembro,3.0
2023,Zambézia,Pebane,Outubro,3.0
2023,Zambézia,Pebane,Novembro,3.0
2023,Zambézia,Pebane,Dezembro,3.0
2023,Zambézia,Molumbo,Janeiro,2.0
2023,Zambézia,Molumbo,Fevereiro,2.0
2023,Zambézia,Molumbo,Abril,2.0
2023,Zambézia,Mulevala,Agosto,0.0
2023,Zambézia,Nicoadala,Abril,3.0
2023,Zambézia,Gurúè,Fevereiro,7.0
2023,Zambézia,Gurúè,Março,7.0
2023,Zambézia,Gilé,Julho,2.0
2023,Zambézia,Cidade de Quelimane,Agosto,48.0
2023,Zambézia,Chinde,Setembro,0.0
2023,Zambézia,Gurúè,Abril,7.0
2023,Zambézia,Gurúè,Maio,7.0
2023,Zambézia,Gurúè,Junho,7.0
2023,Zambézia,Gurúè,Julho,7.0
2023,Zambézia,Gurúè,Agosto,7.0
2023,Zambézia,Gurúè,Setembro,7.0
2023,Zambézia,Gurúè,Outubro,7.0
2023,Zambézia,Gurúè,Novembro,7.0
2023,Zambézia,Gurúè,Dezembro,7.0
2023,Zambézia,Ile,Janeiro,1.0
2023,Zambézia,Ile,Fevereiro,1.0
2023,Zambézia,Ile,Março,1.0
2023,Zambézia,Ile,Abril,1.0
2023,Zambézia,Ile,Maio,1.0
2023,Zambézia,Ile,Junho,1.0
2023,Zambézia,Ile,Julho,1.0
2023,Zambézia,Ile,Agosto,1.0
2023,Zambézia,Ile,Setembro,1.0
2023,Zambézia,Ile,Outubro,1.0
2023,Zambézia,Ile,Novembro,1.0
2023,Zambézia,Ile,Dezembro,1.0
2023,Zambézia,Inhassunge,Janeiro,0.0
2023,Zambézia,Chinde,Dezembro,0.0
2023,Zambézia,Cidade de Quelimane,Setembro,45.0
2023,Zambézia,Inhassunge,Fevereiro,0.0
2023,Zambézia,Cidade de Quelimane,Outubro,45.0
2023,Zambézia,Inhassunge,Março,0.0
2023,Zambézia,Morrumbala,Novembro,2.0
2023,Zambézia,Cidade de Quelimane,Novembro,43.0
2023,Zambézia,Cidade de Quelimane,Dezembro,42.0
2023,Zambézia,Alto Molócuè,Janeiro,6.0
2023,Zambézia,Alto Molócuè,Fevereiro,6.0
2023,Zambézia,Alto Molócuè,Março,6.0
2023,Zambézia,Alto Molócuè,Abril,6.0
2023,Zambézia,Alto Molócuè,Maio,6.0
2023,Zambézia,Alto Molócuè,Junho,6.0
2023,Zambézia,Alto Molócuè,Julho,6.0
2023,Zambézia,Alto Molócuè,Agosto,6.0
2023,Zambézia,Alto Molócuè,Setembro,6.0
2023,Zambézia,Alto Molócuè,Outubro,6.0
2023,Zambézia,Alto Molócuè,Dezembro,6.0
2023,Nampula,Mogovolas,Maio,2.0
2023,Zambézia,Chinde,Janeiro,0.0
2023,Zambézia,Chinde,Fevereiro,0.0
2023,Zambézia,Chinde,Março,0.0
2023,Zambézia,Chinde,Abril,0.0
2023,Zambézia,Chinde,Maio,0.0
2023,Zambézia,Chinde,Junho,0.0
2023,Zambézia,Chinde,Julho,0.0
2023,Zambézia,Chinde,Agosto,0.0
2023,Zambézia,Chinde,Outubro,0.0
2023,Zambézia,Mocuba,Janeiro,17.0
2023,Zambézia,Inhassunge,Maio,0.0
2023,Zambézia,Chinde,Novembro,0.0
2023,Zambézia,Gilé,Novembro,2.0
2023,Zambézia,Gilé,Dezembro,2.0
2023,Zambézia,Inhassunge,Junho,0.0
2023,Zambézia,Maganja da Costa,Março,2.0
2023,Zambézia,Maganja da Costa,Abril,2.0
2023,Zambézia,Maganja da Costa,Maio,2.0
2023,Zambézia,Maganja da Costa,Junho,2.0
2023,Zambézia,Maganja da Costa,Julho,2.0
2023,Zambézia,Maganja da Costa,Agosto,2.0
2023,Zambézia,Maganja da Costa,Setembro,2.0
2023,Zambézia,Maganja da Costa,Outubro,2.0
2023,Zambézia,Maganja da Costa,Novembro,2.0
2023,Zambézia,Maganja da Costa,Dezembro,2.0
2023,Zambézia,Milange,Janeiro,6.0
2023,Zambézia,Milange,Fevereiro,6.0
2023,Zambézia,Milange,Março,6.0
2023,Zambézia,Milange,Abril,6.0
2023,Zambézia,Milange,Maio,6.0
2023,Zambézia,Milange,Junho,6.0
2023,Zambézia,Milange,Julho,6.0
2023,Zambézia,Milange,Agosto,6.0
2023,Zambézia,Milange,Setembro,6.0
2023,Zambézia,Milange,Outubro,6.0
2023,Zambézia,Milange,Novembro,6.0
2023,Zambézia,Gilé,Outubro,2.0
2023,Zambézia,Inhassunge,Abril,0.0
2023,Zambézia,Gilé,Setembro,2.0
2023,Zambézia,Maganja da Costa,Fevereiro,2.0
2023,Zambézia,Inhassunge,Julho,0.0
2023,Zambézia,Inhassunge,Setembro,0.0
2023,Zambézia,Mulevala,Dezembro,0.0
2023,Zambézia,Maganja da Costa,Janeiro,2.0
2023,Zambézia,Inhassunge,Agosto,0.0
2023,Zambézia,Inhassunge,Outubro,0.0
2023,Zambézia,Inhassunge,Novembro,0.0
2023,Zambézia,Inhassunge,Dezembro,0.0
2023,Zambézia,Lugela,Janeiro,0.0
2023,Zambézia,Lugela,Fevereiro,0.0
2023,Zambézia,Lugela,Março,0.0
2023,Zambézia,Lugela,Abril,0.0
2023,Zambézia,Lugela,Maio,0.0
2023,Zambézia,Lugela,Junho,0.0
2023,Zambézia,Lugela,Julho,0.0
2023,Zambézia,Molumbo,Maio,2.0
2023,Zambézia,Lugela,Agosto,0.0
2023,Zambézia,Lugela,Outubro,0.0
2023,Zambézia,Lugela,Novembro,0.0
2023,Zambézia,Lugela,Dezembro,0.0
2023,Zambézia,Gilé,Janeiro,2.0
2023,Zambézia,Gilé,Fevereiro,2.0
2023,Zambézia,Gilé,Março,2.0
2023,Zambézia,Gilé,Abril,2.0
2023,Zambézia,Gilé,Maio,2.0
2023,Zambézia,Gilé,Junho,2.0
2023,Zambézia,Gilé,Agosto,2.0
2023,Zambézia,Mulevala,Outubro,0.0
2023,Zambézia,Mulevala,Novembro,0.0
2023,Zambézia,Lugela,Setembro,0.0
2023,Nampula,Mogovolas,Abril,2.0
2023,Zambézia,Alto Molócuè,Novembro,6.0
2023,Nampula,Muecate,Setembro,1.0
2023,Nampula,Murrupula,Março,2.0
2023,Nampula,Mecuburi,Novembro,3.0
2023,Nampula,Mogovolas,Agosto,2.0
2023,Nampula,Mogovolas,Setembro,2.0
2023,Nampula,Mogovolas,Outubro,2.0
2023,Nampula,Mogovolas,Novembro,2.0
2023,Nampula,Mogovolas,Dezembro,2.0
2023,Nampula,Moma,Janeiro,4.0
2023,Nampula,Moma,Fevereiro,4.0
2023,Nampula,Moma,Março,4.0
2023,Nampula,Moma,Abril,4.0
2023,Nampula,Moma,Maio,4.0
2023,Nampula,Moma,Junho,4.0
2023,Nampula,Moma,Julho,4.0
2023,Nampula,Moma,Agosto,4.0
2023,Nampula,Moma,Setembro,4.0
2023,Nampula,Moma,Outubro,4.0
2023,Nampula,Moma,Novembro,4.0
2023,Nampula,Moma,Dezembro,4.0
2023,Nampula,Monapo,Janeiro,5.0
2023,Nampula,Monapo,Fevereiro,5.0
2023,Nampula,Monapo,Março,5.0
2023,Nampula,Mogovolas,Fevereiro,2.0
2023,Nampula,Monapo,Abril,5.0
2023,Nampula,Mogovolas,Janeiro,2.0
2023,Nampula,Mecuburi,Dezembro,3.0
2023,Nampula,Mecuburi,Outubro,3.0
2023,Nampula,Memba,Fevereiro,1.0
2023,Nampula,Monapo,Julho,5.0
2023,Nampula,Cidade de Nampula,Agosto,95.0
2023,Nampula,Memba,Janeiro,1.0
2023,Nampula,Memba,Março,1.0
2023,Nampula,Memba,Abril,1.0
2023,Nampula,Memba,Maio,1.0
2023,Nampula,Memba,Junho,1.0
2023,Nampula,Memba,Julho,1.0
2023,Nampula,Memba,Agosto,1.0
2023,Nampula,Memba,Setembro,1.0
2023,Nampula,Memba,Outubro,1.0
2023,Nampula,Memba,Novembro,1.0
2023,Nampula,Memba,Dezembro,1.0
2023,Nampula,Mogincual,Janeiro,1.0
2023,Nampula,Mogincual,Fevereiro,1.0
2023,Nampula,Mogincual,Março,1.0
2023,Nampula,Mogincual,Abril,1.0
2023,Nampula,Mogincual,Maio,1.0
2023,Nampula,Mogincual,Junho,1.0
2023,Nampula,Mogincual,Julho,1.0
2023,Nampula,Mogincual,Agosto,1.0
2023,Nampula,Mogincual,Setembro,1.0
2023,Nampula,Mogincual,Outubro,1.0
2023,Nampula,Mogincual,Dezembro,1.0
2023,Nampula,Mecuburi,Setembro,3.0
2023,Nampula,Monapo,Maio,5.0
2023,Nampula,Murrupula,Janeiro,2.0
2023,Nampula,Cidade de Nampula,Setembro,93.0
2023,Nampula,Murrupula,Fevereiro,2.0
2023,Nampula,Cidade de Nampula,Julho,95.0
2023,Nampula,Monapo,Setembro,5.0
2023,Nampula,Murrupula,Junho,2.0
2023,Nampula,Murrupula,Julho,2.0
2023,Nampula,Murrupula,Agosto,2.0
2023,Nampula,Murrupula,Setembro,2.0
2023,Nampula,Murrupula,Outubro,2.0
2023,Nampula,Murrupula,Novembro,2.0
2023,Nampula,Murrupula,Dezembro,2.0
2023,Nampula,Nacala-Velha,Janeiro,4.0
2023,Nampula,Nacala-Velha,Fevereiro,4.0
2023,Nampula,Nacala-Velha,Março,4.0
2023,Nampula,Nacala-Velha,Abril,4.0
2023,Nampula,Nacala-Velha,Maio,4.0
2023,Nampula,Nacala-Velha,Junho,4.0
2023,Nampula,Nacala-Velha,Julho,4.0
2023,Nampula,Nacala-Velha,Agosto,4.0
2023,Nampula,Nacala-Velha,Setembro,4.0
2023,Nampula,Nacala-Velha,Outubro,4.0
2023,Nampula,Nacala-Velha,Novembro,4.0
2023,Nampula,Nacala-Velha,Dezembro,4.0
2023,Nampula,Nacaroa,Janeiro,1.0
2023,Nampula,Muecate,Dezembro,1.0
2023,Nampula,Monapo,Junho,5.0
2023,Nampula,Muecate,Novembro,1.0
2023,Nampula,Mogovolas,Junho,2.0
2023,Nampula,Murrupula,Maio,2.0
2023,Nampula,Murrupula,Abril,2.0
2023,Nampula,Monapo,Outubro,5.0
2023,Nampula,Cidade de Nampula,Junho,96.0
2023,Nampula,Monapo,Novembro,5.0
2023,Nampula,Mossuril,Janeiro,3.0
2023,Nampula,Mossuril,Fevereiro,3.0
2023,Nampula,Mossuril,Março,3.0
2023,Nampula,Mossuril,Abril,3.0
2023,Nampula,Mossuril,Maio,3.0
2023,Nampula,Mossuril,Junho,2.0
2023,Nampula,Mossuril,Julho,2.0
2023,Nampula,Mossuril,Agosto,2.0
2023,Nampula,Mossuril,Setembro,2.0
2023,Nampula,Mossuril,Outubro,2.0
2023,Nampula,Mossuril,Novembro,2.0
2023,Nampula,Mossuril,Dezembro,2.0
2023,Nampula,Muecate,Janeiro,1.0
2023,Nampula,Muecate,Fevereiro,1.0
2023,Nampula,Muecate,Março,1.0
2023,Nampula,Muecate,Abril,1.0
2023,Nampula,Muecate,Maio,1.0
2023,Nampula,Muecate,Junho,1.0
2023,Nampula,Muecate,Julho,1.0
2023,Nampula,Muecate,Agosto,1.0
2023,Nampula,Muecate,Outubro,1.0
2023,Nampula,Mecuburi,Agosto,3.0
2023,Nampula,Mecuburi,Julho,3.0
2023,Nampula,Mecuburi,Junho,3.0
2023,Nampula,Monapo,Dezembro,5.0
2023,Nampula,Cidade de Nampula,Outubro,95.0
2023,Nampula,Mogincual,Novembro,1.0
