Year,Province,District,Month,POSs_Number
2023,Niassa,Metarica,Março,6.0
2023,Niassa,Metarica,Abril,6.0
2023,Niassa,Metarica,Maio,6.0
2023,Niassa,Metarica,Junho,6.0
2023,Niassa,Metarica,Julho,6.0
2023,Niassa,Metarica,Agosto,6.0
2023,Niassa,Metarica,Setembro,7.0
2023,Niassa,Metarica,Outubro,1.0
2023,Niassa,Metarica,Novembro,1.0
2023,Niassa,Metarica,Dezembro,0.0
2023,Niassa,Muembe,Janeiro,0.0
2023,Niassa,Mecanhelas,Dezembro,9.0
2023,Niassa,Muembe,Fevereiro,0.0
2023,Niassa,Mecanhelas,Novembro,9.0
2023,Niassa,Mecanhelas,Setembro,14.0
2023,Niassa,Maúa,Agosto,11.0
2023,Niassa,Maúa,Setembro,13.0
2023,Niassa,Maúa,Outubro,6.0
2023,Niassa,Maúa,Novembro,7.0
2023,Niassa,Maúa,Dezembro,6.0
2023,Niassa,Mavago,Janeiro,15.0
2023,Niassa,Mavago,Fevereiro,15.0
2023,Niassa,Mavago,Março,0.0
2023,Niassa,Mavago,Abril,0.0
2023,Niassa,Mavago,Maio,0.0
2023,Niassa,Mavago,Junho,0.0
2023,Niassa,Mavago,Julho,0.0
2023,Niassa,Mavago,Agosto,0.0
2023,Niassa,Mavago,Setembro,0.0
2023,Niassa,Mavago,Outubro,0.0
2023,Niassa,Mavago,Novembro,0.0
2023,Niassa,Mavago,Dezembro,0.0
2023,Niassa,Mecanhelas,Janeiro,4.0
2023,Niassa,Mecanhelas,Fevereiro,4.0
2023,Niassa,Mecanhelas,Março,15.0
2023,Niassa,Mecanhelas,Abril,15.0
2023,Niassa,Mecanhelas,Maio,14.0
2023,Niassa,Mecanhelas,Junho,13.0
2023,Niassa,Mecanhelas,Julho,13.0
2023,Niassa,Mecanhelas,Agosto,12.0
2023,Niassa,Mecanhelas,Outubro,11.0
2023,Niassa,Maúa,Julho,11.0
2023,Niassa,Muembe,Março,3.0
2023,Niassa,Muembe,Maio,3.0
2023,Niassa,Nipepe,Novembro,3.0
2023,Niassa,Nipepe,Dezembro,3.0
2023,Niassa,Sanga,Janeiro,9.0
2023,Niassa,Sanga,Fevereiro,9.0
2023,Niassa,Sanga,Março,10.0
2023,Niassa,Sanga,Abril,10.0
2023,Niassa,Sanga,Maio,10.0
2023,Niassa,Sanga,Junho,10.0
2023,Niassa,Sanga,Julho,10.0
2023,Niassa,Sanga,Agosto,9.0
2023,Niassa,Sanga,Setembro,9.0
2023,Niassa,Sanga,Outubro,5.0
2023,Niassa,Sanga,Novembro,3.0
2023,Niassa,Sanga,Dezembro,1.0
2023,Niassa,Chimbunhila,Janeiro,0.0
2023,Niassa,Chimbunhila,Fevereiro,0.0
2023,Niassa,Chimbunhila,Março,0.0
2023,Niassa,Chimbunhila,Abril,0.0
2023,Niassa,Chimbunhila,Maio,0.0
2023,Niassa,Chimbunhila,Junho,3.0
2023,Niassa,Chimbunhila,Julho,0.0
2023,Niassa,Chimbunhila,Agosto,0.0
2023,Niassa,Chimbunhila,Setembro,0.0
2023,Niassa,Chimbunhila,Outubro,0.0
2023,Província de Maputo,Cidade de Maputo,Fevereiro,16142.0
2023,Niassa,Nipepe,Outubro,3.0
2023,Niassa,Muembe,Abril,3.0
2023,Niassa,Nipepe,Setembro,5.0
2023,Niassa,Nipepe,Julho,4.0
2023,Niassa,Muembe,Junho,1.0
2023,Niassa,Muembe,Julho,3.0
2023,Niassa,Muembe,Agosto,3.0
2023,Niassa,Muembe,Setembro,3.0
2023,Niassa,Muembe,Outubro,4.0
2023,Niassa,Muembe,Novembro,3.0
2023,Niassa,Muembe,Dezembro,5.0
2023,Niassa,N´gauma,Janeiro,3.0
2023,Niassa,N´gauma,Fevereiro,3.0
2023,Niassa,N´gauma,Março,3.0
2023,Niassa,N´gauma,Abril,3.0
2023,Niassa,N´gauma,Maio,3.0
2023,Niassa,N´gauma,Junho,6.0
2023,Niassa,N´gauma,Julho,3.0
2023,Niassa,N´gauma,Agosto,3.0
2023,Niassa,N´gauma,Setembro,4.0
2023,Niassa,N´gauma,Outubro,1.0
2023,Niassa,N´gauma,Novembro,0.0
2023,Niassa,N´gauma,Dezembro,0.0
2023,Niassa,Nipepe,Janeiro,4.0
2023,Niassa,Nipepe,Fevereiro,5.0
2023,Niassa,Nipepe,Março,4.0
2023,Niassa,Nipepe,Abril,4.0
2023,Niassa,Nipepe,Maio,4.0
2023,Niassa,Nipepe,Junho,4.0
2023,Niassa,Nipepe,Agosto,4.0
2023,Niassa,Maúa,Junho,11.0
2023,Niassa,Maúa,Maio,11.0
2023,Niassa,Maúa,Abril,12.0
2023,Cabo Delgado,Quissanga,Abril,4.0
2023,Cabo Delgado,Quissanga,Maio,4.0
2023,Cabo Delgado,Quissanga,Junho,4.0
2023,Cabo Delgado,Quissanga,Julho,4.0
2023,Cabo Delgado,Quissanga,Agosto,4.0
2023,Cabo Delgado,Quissanga,Setembro,4.0
2023,Cabo Delgado,Quissanga,Outubro,1.0
2023,Cabo Delgado,Quissanga,Novembro,9.0
2023,Cabo Delgado,Quissanga,Dezembro,0.0
2023,Niassa,Cidade de Lichinga,Janeiro,306.0
2023,Niassa,Cidade de Lichinga,Fevereiro,312.0
2023,Niassa,Cidade de Lichinga,Março,292.0
2023,Niassa,Cidade de Lichinga,Abril,289.0
2023,Niassa,Cidade de Lichinga,Maio,306.0
2023,Niassa,Cidade de Lichinga,Junho,298.0
2023,Niassa,Cidade de Lichinga,Julho,296.0
2023,Niassa,Cidade de Lichinga,Agosto,288.0
2023,Niassa,Cidade de Lichinga,Setembro,299.0
2023,Niassa,Cidade de Lichinga,Outubro,330.0
2023,Niassa,Cidade de Lichinga,Novembro,354.0
2023,Niassa,Cidade de Lichinga,Dezembro,327.0
2023,Niassa,Cuamba,Janeiro,110.0
2023,Niassa,Cuamba,Fevereiro,112.0
2023,Niassa,Cuamba,Março,112.0
2023,Niassa,Cuamba,Abril,110.0
2023,Cabo Delgado,Quissanga,Março,4.0
2023,Niassa,Cuamba,Maio,112.0
2023,Cabo Delgado,Quissanga,Fevereiro,4.0
2023,Cabo Delgado,Pemba-Metuge,Dezembro,19.0
2023,Cabo Delgado,Nangade,Novembro,7.0
2023,Cabo Delgado,Nangade,Dezembro,8.0
2023,Cabo Delgado,Palma,Janeiro,19.0
2023,Cabo Delgado,Palma,Fevereiro,16.0
2023,Cabo Delgado,Palma,Março,19.0
2023,Cabo Delgado,Palma,Abril,20.0
2023,Cabo Delgado,Palma,Maio,20.0
2023,Cabo Delgado,Palma,Junho,20.0
2023,Cabo Delgado,Palma,Julho,18.0
2023,Cabo Delgado,Palma,Agosto,19.0
2023,Cabo Delgado,Palma,Setembro,20.0
2023,Cabo Delgado,Palma,Outubro,14.0
2023,Cabo Delgado,Palma,Novembro,24.0
2023,Cabo Delgado,Palma,Dezembro,16.0
2023,Cabo Delgado,Pemba-Metuge,Janeiro,33.0
2023,Cabo Delgado,Pemba-Metuge,Fevereiro,33.0
2023,Cabo Delgado,Pemba-Metuge,Março,33.0
2023,Cabo Delgado,Pemba-Metuge,Abril,34.0
2023,Cabo Delgado,Pemba-Metuge,Maio,33.0
2023,Cabo Delgado,Pemba-Metuge,Junho,35.0
2023,Cabo Delgado,Pemba-Metuge,Julho,34.0
2023,Cabo Delgado,Pemba-Metuge,Agosto,34.0
2023,Cabo Delgado,Pemba-Metuge,Setembro,36.0
2023,Cabo Delgado,Pemba-Metuge,Outubro,19.0
2023,Cabo Delgado,Pemba-Metuge,Novembro,10.0
2023,Cabo Delgado,Quissanga,Janeiro,5.0
2023,Niassa,Cuamba,Junho,112.0
2023,Niassa,Cuamba,Julho,107.0
2023,Niassa,Cuamba,Agosto,103.0
2023,Niassa,Mandimba,Março,11.0
2023,Niassa,Mandimba,Abril,12.0
2023,Niassa,Mandimba,Maio,12.0
2023,Niassa,Mandimba,Junho,11.0
2023,Niassa,Mandimba,Julho,12.0
2023,Niassa,Mandimba,Agosto,11.0
2023,Niassa,Mandimba,Setembro,12.0
2023,Niassa,Mandimba,Outubro,16.0
2023,Niassa,Mandimba,Novembro,15.0
2023,Niassa,Mandimba,Dezembro,17.0
2023,Niassa,Marrupa,Janeiro,17.0
2023,Niassa,Marrupa,Fevereiro,17.0
2023,Niassa,Marrupa,Março,15.0
2023,Niassa,Marrupa,Abril,15.0
2023,Niassa,Marrupa,Maio,16.0
2023,Niassa,Marrupa,Junho,14.0
2023,Niassa,Marrupa,Julho,14.0
2023,Niassa,Marrupa,Agosto,14.0
2023,Niassa,Marrupa,Setembro,14.0
2023,Niassa,Marrupa,Outubro,10.0
2023,Niassa,Marrupa,Novembro,12.0
2023,Niassa,Marrupa,Dezembro,10.0
2023,Niassa,Maúa,Janeiro,18.0
2023,Niassa,Maúa,Fevereiro,13.0
2023,Niassa,Maúa,Março,12.0
2023,Niassa,Mandimba,Fevereiro,11.0
2023,Niassa,Mandimba,Janeiro,11.0
2023,Niassa,Manjune,Dezembro,4.0
2023,Niassa,Manjune,Novembro,4.0
2023,Niassa,Cuamba,Setembro,110.0
2023,Niassa,Cuamba,Outubro,92.0
2023,Niassa,Cuamba,Novembro,82.0
2023,Niassa,Cuamba,Dezembro,86.0
2023,Niassa,Lago,Janeiro,13.0
2023,Niassa,Lago,Fevereiro,12.0
2023,Niassa,Lago,Março,12.0
2023,Niassa,Lago,Abril,13.0
2023,Niassa,Lago,Maio,15.0
2023,Niassa,Lago,Junho,15.0
2023,Niassa,Lago,Julho,15.0
2023,Niassa,Lago,Agosto,14.0
2023,Nampula,Nacaroa,Junho,11.0
2023,Niassa,Lago,Setembro,16.0
2023,Niassa,Lago,Novembro,11.0
2023,Niassa,Lago,Dezembro,11.0
2023,Niassa,Manjune,Janeiro,5.0
2023,Niassa,Manjune,Fevereiro,5.0
2023,Niassa,Manjune,Março,5.0
2023,Niassa,Manjune,Abril,4.0
2023,Niassa,Manjune,Maio,4.0
2023,Niassa,Manjune,Junho,3.0
2023,Niassa,Manjune,Julho,3.0
2023,Niassa,Manjune,Agosto,3.0
2023,Niassa,Manjune,Setembro,3.0
2023,Niassa,Manjune,Outubro,4.0
2023,Niassa,Lago,Outubro,9.0
2023,Zambézia,Cidade de Quelimane,Julho,547.0
2023,Nampula,Nacaroa,Maio,12.0
2023,Nampula,Nacaroa,Março,12.0
2023,Zambézia,Morrumbala,Outubro,16.0
2023,Zambézia,Morrumbala,Novembro,11.0
2023,Zambézia,Morrumbala,Dezembro,12.0
2023,Zambézia,Namacurra,Janeiro,12.0
2023,Zambézia,Namacurra,Fevereiro,14.0
2023,Zambézia,Namacurra,Março,14.0
2023,Zambézia,Namacurra,Abril,13.0
2023,Zambézia,Namacurra,Maio,15.0
2023,Zambézia,Namacurra,Junho,14.0
2023,Zambézia,Namacurra,Julho,15.0
2023,Zambézia,Namacurra,Agosto,14.0
2023,Zambézia,Namacurra,Setembro,15.0
2023,Zambézia,Namacurra,Outubro,10.0
2023,Zambézia,Namacurra,Novembro,9.0
2023,Zambézia,Namacurra,Dezembro,8.0
2023,Zambézia,Namarroi,Janeiro,19.0
2023,Zambézia,Namarroi,Fevereiro,21.0
2023,Zambézia,Namarroi,Março,23.0
2023,Zambézia,Namarroi,Abril,22.0
2023,Zambézia,Namarroi,Maio,22.0
2023,Zambézia,Namarroi,Junho,22.0
2023,Zambézia,Namarroi,Julho,22.0
2023,Zambézia,Namarroi,Agosto,20.0
2023,Zambézia,Namarroi,Setembro,20.0
2023,Zambézia,Namarroi,Outubro,7.0
2023,Zambézia,Morrumbala,Setembro,31.0
2023,Zambézia,Namarroi,Novembro,6.0
2023,Zambézia,Morrumbala,Agosto,31.0
2023,Zambézia,Morrumbala,Junho,30.0
2023,Zambézia,Mocuba,Maio,170.0
2023,Zambézia,Mocuba,Junho,166.0
2023,Zambézia,Mocuba,Julho,165.0
2023,Zambézia,Mocuba,Agosto,164.0
2023,Zambézia,Mocuba,Setembro,161.0
2023,Zambézia,Mocuba,Outubro,149.0
2023,Zambézia,Mocuba,Novembro,134.0
2023,Zambézia,Mocuba,Dezembro,165.0
2023,Zambézia,Mopeia,Janeiro,22.0
2023,Zambézia,Mopeia,Fevereiro,21.0
2023,Zambézia,Mopeia,Março,19.0
2023,Zambézia,Mopeia,Abril,18.0
2023,Zambézia,Mopeia,Maio,19.0
2023,Zambézia,Mopeia,Junho,15.0
2023,Zambézia,Mopeia,Julho,16.0
2023,Zambézia,Mopeia,Agosto,15.0
2023,Zambézia,Mopeia,Setembro,16.0
2023,Zambézia,Mopeia,Outubro,12.0
2023,Zambézia,Mopeia,Novembro,9.0
2023,Zambézia,Mopeia,Dezembro,12.0
2023,Zambézia,Morrumbala,Janeiro,33.0
2023,Zambézia,Morrumbala,Fevereiro,34.0
2023,Zambézia,Morrumbala,Março,30.0
2023,Zambézia,Morrumbala,Abril,29.0
2023,Zambézia,Morrumbala,Maio,30.0
2023,Zambézia,Morrumbala,Julho,31.0
2023,Zambézia,Mocuba,Abril,172.0
2023,Zambézia,Namarroi,Dezembro,6.0
2023,Zambézia,Nicoadala,Fevereiro,26.0
2023,Zambézia,Molumbo,Agosto,0.0
2023,Zambézia,Molumbo,Setembro,0.0
2023,Zambézia,Molumbo,Outubro,0.0
2023,Zambézia,Molumbo,Novembro,0.0
2023,Zambézia,Molumbo,Dezembro,0.0
2023,Zambézia,Mocubela,Janeiro,0.0
2023,Zambézia,Mocubela,Fevereiro,0.0
2023,Zambézia,Mocubela,Março,0.0
2023,Zambézia,Mocubela,Abril,0.0
2023,Zambézia,Mocubela,Maio,0.0
2023,Zambézia,Mocubela,Junho,0.0
2023,Zambézia,Mocubela,Julho,0.0
2023,Zambézia,Mocubela,Agosto,0.0
2023,Zambézia,Mocubela,Setembro,0.0
2023,Zambézia,Mocubela,Outubro,0.0
2023,Zambézia,Mocubela,Novembro,0.0
2023,Zambézia,Mocubela,Dezembro,0.0
2023,Zambézia,Mulevala,Janeiro,0.0
2023,Zambézia,Mulevala,Fevereiro,0.0
2023,Zambézia,Mulevala,Março,0.0
2023,Zambézia,Mulevala,Abril,0.0
2023,Zambézia,Mulevala,Maio,0.0
2023,Zambézia,Mulevala,Junho,0.0
2023,Zambézia,Mulevala,Julho,0.0
2023,Zambézia,Mulevala,Agosto,0.0
2023,Zambézia,Molumbo,Julho,0.0
2023,Zambézia,Nicoadala,Janeiro,27.0
2023,Zambézia,Molumbo,Junho,0.0
2023,Zambézia,Molumbo,Abril,0.0
2023,Zambézia,Nicoadala,Março,27.0
2023,Zambézia,Nicoadala,Abril,26.0
2023,Zambézia,Nicoadala,Maio,31.0
2023,Zambézia,Nicoadala,Junho,29.0
2023,Zambézia,Nicoadala,Julho,31.0
2023,Zambézia,Nicoadala,Agosto,32.0
2023,Zambézia,Nicoadala,Setembro,34.0
2023,Zambézia,Nicoadala,Outubro,28.0
2023,Zambézia,Nicoadala,Novembro,27.0
2023,Zambézia,Nicoadala,Dezembro,27.0
2023,Zambézia,Pebane,Janeiro,42.0
2023,Zambézia,Pebane,Fevereiro,43.0
2023,Zambézia,Pebane,Março,41.0
2023,Zambézia,Pebane,Abril,39.0
2023,Zambézia,Pebane,Maio,43.0
2023,Zambézia,Pebane,Junho,39.0
2023,Zambézia,Pebane,Julho,40.0
2023,Zambézia,Pebane,Agosto,38.0
2023,Zambézia,Pebane,Setembro,39.0
2023,Zambézia,Pebane,Outubro,26.0
2023,Zambézia,Pebane,Novembro,18.0
2023,Zambézia,Pebane,Dezembro,28.0
2023,Zambézia,Molumbo,Janeiro,0.0
2023,Zambézia,Molumbo,Fevereiro,0.0
2023,Zambézia,Molumbo,Março,0.0
2023,Zambézia,Molumbo,Maio,0.0
2023,Zambézia,Mulevala,Setembro,0.0
2023,Zambézia,Mocuba,Março,178.0
2023,Zambézia,Mocuba,Janeiro,183.0
2023,Zambézia,Gurúè,Fevereiro,41.0
2023,Zambézia,Gurúè,Março,40.0
2023,Zambézia,Gurúè,Abril,37.0
2023,Zambézia,Gurúè,Maio,37.0
2023,Zambézia,Gurúè,Junho,35.0
2023,Zambézia,Gurúè,Julho,34.0
2023,Zambézia,Gurúè,Agosto,31.0
2023,Zambézia,Gurúè,Setembro,32.0
2023,Zambézia,Gurúè,Outubro,28.0
2023,Zambézia,Gurúè,Novembro,28.0
2023,Zambézia,Gurúè,Dezembro,27.0
2023,Zambézia,Ile,Janeiro,17.0
2023,Zambézia,Ile,Fevereiro,16.0
2023,Zambézia,Ile,Março,14.0
2023,Zambézia,Ile,Abril,14.0
2023,Zambézia,Ile,Maio,13.0
2023,Zambézia,Ile,Junho,13.0
2023,Zambézia,Ile,Julho,13.0
2023,Zambézia,Ile,Agosto,13.0
2023,Zambézia,Ile,Setembro,13.0
2023,Zambézia,Ile,Outubro,9.0
2023,Zambézia,Ile,Novembro,6.0
2023,Zambézia,Ile,Dezembro,10.0
2023,Zambézia,Inhassunge,Janeiro,1.0
2023,Zambézia,Inhassunge,Fevereiro,1.0
2023,Zambézia,Gurúè,Janeiro,40.0
2023,Zambézia,Inhassunge,Março,1.0
2023,Zambézia,Chinde,Dezembro,13.0
2023,Zambézia,Chinde,Outubro,12.0
2023,Zambézia,Cidade de Quelimane,Setembro,499.0
2023,Zambézia,Cidade de Quelimane,Outubro,660.0
2023,Zambézia,Cidade de Quelimane,Novembro,649.0
2023,Zambézia,Cidade de Quelimane,Dezembro,695.0
2023,Zambézia,Alto Molócuè,Janeiro,57.0
2023,Zambézia,Alto Molócuè,Fevereiro,58.0
2023,Zambézia,Alto Molócuè,Março,59.0
2023,Zambézia,Alto Molócuè,Abril,57.0
2023,Zambézia,Alto Molócuè,Maio,59.0
2023,Zambézia,Alto Molócuè,Junho,59.0
2023,Zambézia,Alto Molócuè,Julho,60.0
2023,Zambézia,Alto Molócuè,Agosto,59.0
2023,Zambézia,Alto Molócuè,Setembro,59.0
2023,Zambézia,Alto Molócuè,Outubro,38.0
2023,Zambézia,Alto Molócuè,Novembro,23.0
2023,Zambézia,Alto Molócuè,Dezembro,31.0
2023,Zambézia,Chinde,Janeiro,25.0
2023,Zambézia,Chinde,Fevereiro,23.0
2023,Zambézia,Chinde,Março,21.0
2023,Zambézia,Chinde,Abril,21.0
2023,Zambézia,Chinde,Maio,21.0
2023,Zambézia,Chinde,Junho,17.0
2023,Zambézia,Chinde,Julho,18.0
2023,Zambézia,Chinde,Agosto,17.0
2023,Zambézia,Chinde,Setembro,17.0
2023,Zambézia,Chinde,Novembro,10.0
2023,Zambézia,Mocuba,Fevereiro,185.0
2023,Zambézia,Inhassunge,Abril,1.0
2023,Zambézia,Inhassunge,Junho,1.0
2023,Zambézia,Gilé,Dezembro,18.0
2023,Zambézia,Maganja da Costa,Janeiro,23.0
2023,Zambézia,Maganja da Costa,Fevereiro,22.0
2023,Zambézia,Maganja da Costa,Março,22.0
2023,Zambézia,Maganja da Costa,Abril,21.0
2023,Zambézia,Maganja da Costa,Maio,19.0
2023,Zambézia,Maganja da Costa,Junho,19.0
2023,Zambézia,Maganja da Costa,Julho,18.0
2023,Zambézia,Maganja da Costa,Agosto,18.0
2023,Zambézia,Maganja da Costa,Setembro,18.0
2023,Zambézia,Maganja da Costa,Outubro,16.0
2023,Zambézia,Maganja da Costa,Novembro,5.0
2023,Zambézia,Maganja da Costa,Dezembro,9.0
2023,Zambézia,Milange,Janeiro,41.0
2023,Zambézia,Milange,Fevereiro,40.0
2023,Zambézia,Milange,Março,37.0
2023,Zambézia,Milange,Abril,37.0
2023,Zambézia,Milange,Maio,36.0
2023,Zambézia,Milange,Junho,36.0
2023,Zambézia,Milange,Julho,36.0
2023,Zambézia,Milange,Agosto,35.0
2023,Zambézia,Milange,Setembro,34.0
2023,Zambézia,Milange,Outubro,23.0
2023,Zambézia,Milange,Novembro,25.0
2023,Zambézia,Milange,Dezembro,24.0
2023,Zambézia,Gilé,Novembro,9.0
2023,Zambézia,Inhassunge,Maio,1.0
2023,Zambézia,Gilé,Outubro,18.0
2023,Zambézia,Gilé,Agosto,31.0
2023,Zambézia,Inhassunge,Julho,1.0
2023,Zambézia,Inhassunge,Agosto,1.0
2023,Zambézia,Inhassunge,Setembro,1.0
2023,Zambézia,Inhassunge,Outubro,1.0
2023,Zambézia,Inhassunge,Novembro,0.0
2023,Zambézia,Inhassunge,Dezembro,1.0
2023,Zambézia,Lugela,Janeiro,13.0
2023,Zambézia,Lugela,Fevereiro,11.0
2023,Zambézia,Lugela,Março,11.0
2023,Zambézia,Lugela,Abril,12.0
2023,Zambézia,Lugela,Maio,12.0
2023,Zambézia,Lugela,Junho,12.0
2023,Zambézia,Lugela,Julho,12.0
2023,Zambézia,Lugela,Agosto,12.0
2023,Zambézia,Lugela,Setembro,13.0
2023,Zambézia,Lugela,Outubro,5.0
2023,Zambézia,Lugela,Novembro,2.0
2023,Zambézia,Lugela,Dezembro,4.0
2023,Zambézia,Gilé,Janeiro,36.0
2023,Zambézia,Gilé,Fevereiro,37.0
2023,Zambézia,Gilé,Março,36.0
2023,Zambézia,Gilé,Abril,36.0
2023,Zambézia,Gilé,Maio,37.0
2023,Zambézia,Gilé,Junho,33.0
2023,Zambézia,Gilé,Julho,32.0
2023,Zambézia,Gilé,Setembro,32.0
2023,Zambézia,Mulevala,Outubro,0.0
2023,Zambézia,Mulevala,Novembro,0.0
2023,Zambézia,Mulevala,Dezembro,0.0
2023,Nampula,Mogovolas,Março,11.0
2023,Nampula,Mogovolas,Abril,8.0
2023,Nampula,Mogovolas,Maio,8.0
2023,Nampula,Mogovolas,Junho,11.0
2023,Nampula,Mogovolas,Julho,11.0
2023,Nampula,Mogovolas,Agosto,11.0
2023,Nampula,Mogovolas,Setembro,12.0
2023,Nampula,Mogovolas,Outubro,7.0
2023,Nampula,Mogovolas,Novembro,6.0
2023,Nampula,Mogovolas,Dezembro,5.0
2023,Nampula,Moma,Janeiro,26.0
2023,Nampula,Moma,Fevereiro,26.0
2023,Nampula,Moma,Março,23.0
2023,Nampula,Moma,Abril,28.0
2023,Nampula,Moma,Maio,28.0
2023,Nampula,Moma,Junho,25.0
2023,Nampula,Moma,Julho,26.0
2023,Nampula,Moma,Agosto,25.0
2023,Nampula,Moma,Setembro,25.0
2023,Nampula,Moma,Outubro,14.0
2023,Nampula,Moma,Novembro,12.0
2023,Nampula,Moma,Dezembro,13.0
2023,Nampula,Monapo,Janeiro,22.0
2023,Nampula,Monapo,Fevereiro,23.0
2023,Nampula,Monapo,Março,20.0
2023,Nampula,Mogovolas,Fevereiro,11.0
2023,Nampula,Monapo,Abril,21.0
2023,Nampula,Mogovolas,Janeiro,12.0
2023,Nampula,Mogincual,Novembro,5.0
2023,Nampula,Mecuburi,Outubro,3.0
2023,Nampula,Mecuburi,Novembro,2.0
2023,Nampula,Mecuburi,Dezembro,3.0
2023,Nampula,Memba,Janeiro,11.0
2023,Nampula,Memba,Fevereiro,10.0
2023,Nampula,Memba,Março,8.0
2023,Nampula,Memba,Abril,8.0
2023,Nampula,Memba,Maio,8.0
2023,Nampula,Memba,Junho,4.0
2023,Nampula,Memba,Julho,4.0
2023,Nampula,Memba,Agosto,4.0
2023,Nampula,Memba,Setembro,3.0
2023,Nampula,Memba,Outubro,1.0
2023,Nampula,Memba,Novembro,4.0
2023,Nampula,Memba,Dezembro,3.0
2023,Nampula,Mogincual,Janeiro,14.0
2023,Nampula,Mogincual,Fevereiro,14.0
2023,Nampula,Mogincual,Março,13.0
2023,Nampula,Mogincual,Abril,13.0
2023,Nampula,Mogincual,Maio,13.0
2023,Nampula,Mogincual,Junho,11.0
2023,Nampula,Mogincual,Julho,13.0
2023,Nampula,Mogincual,Agosto,10.0
2023,Nampula,Mogincual,Setembro,10.0
2023,Nampula,Mogincual,Outubro,5.0
2023,Nampula,Mogincual,Dezembro,5.0
2023,Nampula,Mecuburi,Setembro,12.0
2023,Nampula,Monapo,Maio,20.0
2023,Nampula,Monapo,Julho,21.0
2023,Nampula,Murrupula,Janeiro,14.0
2023,Nampula,Murrupula,Fevereiro,15.0
2023,Nampula,Murrupula,Março,15.0
2023,Nampula,Murrupula,Abril,15.0
2023,Nampula,Murrupula,Maio,14.0
2023,Nampula,Murrupula,Junho,14.0
2023,Nampula,Murrupula,Julho,14.0
2023,Nampula,Murrupula,Agosto,14.0
2023,Nampula,Murrupula,Setembro,14.0
2023,Nampula,Murrupula,Outubro,5.0
2023,Nampula,Murrupula,Novembro,5.0
2023,Nampula,Murrupula,Dezembro,5.0
2023,Nampula,Nacala-Velha,Janeiro,47.0
2023,Nampula,Nacala-Velha,Fevereiro,49.0
2023,Nampula,Nacala-Velha,Março,47.0
2023,Nampula,Nacala-Velha,Abril,50.0
2023,Nampula,Nacala-Velha,Maio,50.0
2023,Nampula,Nacala-Velha,Junho,44.0
2023,Nampula,Nacala-Velha,Julho,47.0
2023,Nampula,Nacala-Velha,Agosto,43.0
2023,Nampula,Nacala-Velha,Setembro,39.0
2023,Nampula,Nacala-Velha,Outubro,28.0
2023,Nampula,Nacala-Velha,Dezembro,26.0
2023,Nampula,Nacaroa,Janeiro,13.0
2023,Nampula,Nacaroa,Fevereiro,13.0
2023,Nampula,Muecate,Dezembro,2.0
2023,Nampula,Monapo,Junho,19.0
2023,Nampula,Muecate,Novembro,2.0
2023,Nampula,Muecate,Setembro,5.0
2023,Nampula,Monapo,Agosto,17.0
2023,Nampula,Monapo,Setembro,16.0
2023,Nampula,Monapo,Outubro,12.0
2023,Nampula,Monapo,Novembro,14.0
2023,Nampula,Monapo,Dezembro,12.0
2023,Nampula,Mossuril,Janeiro,25.0
2023,Nampula,Mossuril,Fevereiro,26.0
2023,Nampula,Mossuril,Março,27.0
2023,Nampula,Mossuril,Abril,25.0
2023,Nampula,Mossuril,Maio,25.0
2023,Nampula,Mossuril,Junho,25.0
2023,Nampula,Mossuril,Julho,26.0
2023,Nampula,Mossuril,Agosto,23.0
2023,Nampula,Mossuril,Setembro,21.0
2023,Nampula,Mossuril,Outubro,21.0
2023,Nampula,Mossuril,Novembro,20.0
2023,Nampula,Mossuril,Dezembro,18.0
2023,Nampula,Muecate,Janeiro,3.0
2023,Nampula,Muecate,Fevereiro,3.0
2023,Nampula,Muecate,Março,5.0
2023,Nampula,Muecate,Abril,5.0
2023,Nampula,Muecate,Maio,6.0
2023,Nampula,Muecate,Junho,5.0
2023,Nampula,Muecate,Julho,6.0
2023,Nampula,Muecate,Agosto,5.0
2023,Nampula,Muecate,Outubro,2.0
2023,Nampula,Mecuburi,Agosto,11.0
2023,Nampula,Mecuburi,Julho,10.0
2023,Nampula,Mecuburi,Junho,10.0
2023,Nampula,Cidade de Nampula,Junho,2118.0
2023,Nampula,Cidade de Nampula,Julho,2090.0
2023,Nampula,Cidade de Nampula,Agosto,2039.0
2023,Nampula,Cidade de Nampula,Setembro,2099.0
2023,Nampula,Cidade de Nampula,Outubro,2217.0
2023,Nampula,Cidade de Nampula,Novembro,2064.0
2023,Nampula,Cidade de Nampula,Dezembro,2213.0
2023,Nampula,Cidade de Nacala-Porto,Janeiro,539.0
2023,Nampula,Cidade de Nacala-Porto,Fevereiro,545.0
2023,Nampula,Cidade de Nacala-Porto,Março,531.0
2023,Nampula,Cidade de Nacala-Porto,Abril,534.0
2023,Nampula,Cidade de Nacala-Porto,Maio,528.0
2023,Nampula,Cidade de Nacala-Porto,Junho,492.0
2023,Nampula,Cidade de Nacala-Porto,Julho,501.0
2023,Nampula,Cidade de Nacala-Porto,Agosto,469.0
2023,Nampula,Cidade de Nacala-Porto,Setembro,443.0
2023,Nampula,Cidade de Nacala-Porto,Outubro,449.0
2023,Nampula,Cidade de Nacala-Porto,Novembro,474.0
2023,Nampula,Cidade de Nacala-Porto,Dezembro,481.0
2023,Nampula,Angoche,Janeiro,58.0
